name,slug,price,score,prince-range-min,prince-range-max,location,logo,delivery,pickup,phone,phone2,email,facebook,instagram,telegram,youtube,web,web2,address,geo,type,product_name,product_slug,product_price
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Mix clásico,mix-clasico,1350.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Mix premium,mix-premium,1600.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Mix mediterráneo,mix-mediterraneo,1700.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Mix tropical,mix-tropical-7,1700.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Combo fitness #1,combo-fitness-1,11250.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Granola con maní ( 200g ),granola-con-mani-200g,1500.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Combo fitness #2,combo-fitness-2,22500.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Granola de cocoa ( 200g ),granola-de-coco-200g-o,1500.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Granola de coco ( 200g ),granola-de-coco-200g,1500.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Miel de abejas,miel-de-abejas-8,800.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Té desinflamatorio,te-desinflamatorio,820.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Caja de minidonas🍩,caja-de-minidonas,1400.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Cakes de mousse,cakes-de-mousse,3250.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Pie de limón🍋,chocolate-el,4500.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,3 leches,limon-f,4500.0
Velvet,velvet,CUP,91.13,400.0,19600.0,"Boyeros, La Habana",https://img1.elyerromenu.com/images/velvet/logo-3/img.webp,True,,+5358328444,,,,,,,https://chat.whatsapp.com/BFavtQU8PhpAngvdg8LRkS,https://chat.whatsapp.com/L8b0xgpABOp0zJICgQ8egR,,"[-82.3933082134531, 23.063507924747103]",dulcerias,Brazo gitano relleno de guayaba,avellana,2500.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Cesta ,para-mi-princesa,55.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Caja de columpio ,caja-de-columpio,265.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Caja de regalo ,caja-de-regalo-0,160.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Caja de regalo,caja-de-regalo-rf,120.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Caja de regalo ,caja-de-regalo-y7,130.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Cesta de globo burbuja ,cesta-de-globo-burbuja,60.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Cesta de flores y globo burbuja ,cesta-de-flores-y-globo-burbuja,50.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Cesta de rosas y confituras ,cesta-de-rosas-y-confituras,65.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Cesta ,cesta-0,85.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Oso en trono con luz LOVE,oso-en-trono-con-luz-love,110.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Hermosa cesta de globos ,hermosa-cesta-de-globos,80.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Ramo de confituras ,ramo-de-confituras-p,110.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Mini corazón de rosas ,mini-corazon-de-rosas,50.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Ramo de rosas y peluche ,ramo-de-rosas-y-peluche,95.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Combo perfecto papá mamá 👩🏻✨,combo-perfecto-papa-mama,70.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Ramo rey ,ramo-rey,150.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Trono de globos para  oso ,trono-de-globos-les-oso,150.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Letras decoradas ,letras-decoradas-0,15.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Cesta hermosa ,cesta-hermosa,60.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Combo perfecto 👌🏻 ,combo-perfecto-0,65.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Combo perfecto y Minnie Maus ,combo-perfecto-y-minnie-maus,75.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Cesta con peluche y Blanca nieves ,cesta-con-peluche-y-blanca-nieves-1,100.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Combo mi familia feliz ,combo-mi-familia-feliz,90.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Ramo perfecto ,ramo-perfecto,125.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Combo para mi otra madre ,combo-para-mi-otra-madre,85.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Combo para mi tía ,combo-para-mi-tia,80.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Ramo de rosas naturales ,ramo-de-rosas-naturales-2,0.0
thiago Regalos y sorpresas,thiago-regalos-y-sorpresas,USD,85.68,15.0,265.0,"Artemisa, Artemisa",https://img1.elyerromenu.com/images/thiago-regalos-y-sorpresas/logo/img.webp,True,,+5351753894,+5351753894,riveracristhian524@gmail.com,profile.php?id=61563965290549&mibextid=LQQJ4d,thiago_regalosysorpresas?igsh=MXZkaWtqdjlldTUyNw%3D%3D&utm_source=qr,,,,,"Radicamos en Artemisa en calle 58/11y15 reparto Toledo Artemisa, Cuba. 
🚚envíos a otras provincias 🙏🏻🚚
🚚envíos en toda la provincia de Artemisa y sus alrededores🚚

Alguna duda contactar al +53 51753894 (número de la compañía)
","[-82.7630555, 22.8127715]",dulcerias,Combo perfecto ,combo-perfecto-n,65.0
